Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings.Source,Ratings.Value,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
Armour of God,1986,R,21 Jan 1987,88 min,"Action, Adventure, Comedy","Jackie Chan, Eric Tsang","Barry Wong, Edward Tang, Cheuk-Hon Szeto","Jackie Chan, Alan Tam, Lola Forner",Asian Hawk (Jackie Chan) and his bumbling sidekick are sent on a quest through Europe to find a mysterious treasure held by a shadowy organization of monks.,"Cantonese, English","Hong Kong, Yugoslavia",1 nomination,https://m.media-amazon.com/images/M/MV5BMGZkZjZjOTItNDZkOS00MDY1LWE5MGUtNjMyMTJjZmM5ZTlkXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Rotten Tomatoes,78%,N/A,6.9,"19,790",tt0091431,movie,14 Sep 1999,N/A,N/A,N/A,True
Naughty Boys,1986,N/A,25 Jul 1986,100 min,"Action, Comedy, Crime",Wellson Chin,"Guk-Fong Chung, Edward Tang","Carina Lau, Kara Wai, Mars","Sing is an ex-con who's supposed to dig up the buried loot of his three still-jailed buddies, but when he gets to it, he finds that the treasure chest is full of rocks. The other three are convinced that Sing stole the goods for h...","Cantonese, Mandarin",Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BYmJkMzg4ZjctMDJjYi00MmRmLTk0NDMtOWEyYjkzODY5NTJkXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Internet Movie Database,5.7/10,N/A,5.7,275,tt0091655,movie,N/A,N/A,N/A,N/A,True
Police Story 2,1988,PG-13,20 Aug 1988,101 min,"Action, Comedy, Crime",Jackie Chan,"Jackie Chan, Paul B. Clay, Edward Tang","Jackie Chan, Maggie Cheung, Kwok-Hung Lam","The Hong Kong supercop must stop a group of blackmailing bombers, while the villains of Police Story (1985) are out for revenge.",Cantonese,Hong Kong,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BZDZjOTYwMjAtOWQ5YS00MjVhLTlkMmEtMjUyYTczYTk1YjkyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Internet Movie Database,7.1/10,68,7.1,"19,762",tt0095403,movie,16 Apr 2013,N/A,N/A,N/A,True
Police Story 2,1988,PG-13,20 Aug 1988,101 min,"Action, Comedy, Crime",Jackie Chan,"Jackie Chan, Paul B. Clay, Edward Tang","Jackie Chan, Maggie Cheung, Kwok-Hung Lam","The Hong Kong supercop must stop a group of blackmailing bombers, while the villains of Police Story (1985) are out for revenge.",Cantonese,Hong Kong,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BZDZjOTYwMjAtOWQ5YS00MjVhLTlkMmEtMjUyYTczYTk1YjkyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Rotten Tomatoes,83%,68,7.1,"19,762",tt0095403,movie,16 Apr 2013,N/A,N/A,N/A,True
Police Story 2,1988,PG-13,20 Aug 1988,101 min,"Action, Comedy, Crime",Jackie Chan,"Jackie Chan, Paul B. Clay, Edward Tang","Jackie Chan, Maggie Cheung, Kwok-Hung Lam","The Hong Kong supercop must stop a group of blackmailing bombers, while the villains of Police Story (1985) are out for revenge.",Cantonese,Hong Kong,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BZDZjOTYwMjAtOWQ5YS00MjVhLTlkMmEtMjUyYTczYTk1YjkyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Metacritic,68/100,68,7.1,"19,762",tt0095403,movie,16 Apr 2013,N/A,N/A,N/A,True
Dragons Forever,1988,TV-14,11 Feb 1988,102 min,"Action, Comedy, Romance","Sammo Kam-Bo Hung, Corey Yuen","Gordon Chan, Yiu-Ming Leung, Cheuk-Hon Szeto","Jackie Chan, Sammo Kam-Bo Hung, Biao Yuen",Three successful Hong Kong lawyers are hired by a chemical company of questionable ethics and must eventually make a difficult decision when their employer's motives become clear.,Cantonese,Hong Kong,1 nomination,https://m.media-amazon.com/images/M/MV5BYzI0NzQ4YWYtOTQ4Ni00ZGRhLWJlN2QtYjU2NDUxY2E2MTNkXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Internet Movie Database,7.2/10,N/A,7.2,"8,247",tt0093015,movie,14 Nov 2017,N/A,N/A,N/A,True
Rouge,1987,Not Rated,07 Jan 1988,93 min,"Drama, Fantasy, Music",Stanley Kwan,"Kang-Chien Chiu, Pik-Wah Lee","Leslie Cheung, Anita Mui, Alex Man","Fleur is the blue angel in one of Hong Kong's ""flower houses"" - bordellos and night clubs of the 1930s. A detached and beautiful performer, she falls in love with Twelfth Master Chan, heir to a chain of pharmacies. They agree to a...",Cantonese,Hong Kong,13 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BY2M5MTYzMzAtNDc1YS00ZDI4LWFjZWQtZmZjZjMxMzI3ZjM2XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg,Internet Movie Database,7.3/10,N/A,7.3,"2,588",tt0093258,movie,15 Jan 2017,N/A,N/A,N/A,True
Painted Faces,1988,TV-PG,10 Nov 1988,112 min,Drama,Alex Law,"Mabel Cheung, Alex Law","Sammo Kam-Bo Hung, Ching-Ying Lam, Pei-Pei Cheng","The story of Beijing Opera School, its teacher Master Yu and his students.","Cantonese, English",Hong Kong,11 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BMjc3N2U2NzEtOWI4Yi00NTQ1LTgwNWYtZjYxYTY2NzUzOTYxXkEyXkFqcGdeQXVyMjc2NTQ1MTI@._V1_SX300.jpg,Internet Movie Database,7.2/10,N/A,7.2,513,tt0095937,movie,N/A,N/A,N/A,N/A,True
Miracles,1986,PG,11 Jul 1986,87 min,Comedy,Jim Kouf,Jim Kouf,"Tom Conti, Teri Garr, Paul Rodriguez","Roger and Jean learn the hard way that when you are meant to be together, nothing can keep you apart. The newly divorced couple keep running into one another (literally), and in the process, rediscover their love for one another.",English,"Mexico, United States",N/A,https://m.media-amazon.com/images/M/MV5BMzgwMGI0YjItNTkzYy00MjRiLWFhNWQtYmRhMjJjMDcyYjZmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Internet Movie Database,5.2/10,N/A,5.2,583,tt0091524,movie,N/A,N/A,N/A,N/A,True
I Am Sorry,2012,N/A,10 Feb 2012,N/A,Romance,"Dinesh Raut, Dinesh Raut",N/A,"Aaryan Sigdel, Keki Adhikari, Shyamal Prasad","Gaurav and Shruti love each other unconditionally, but both share some secret about their past.",Nepali,Nepal,N/A,https://m.media-amazon.com/images/M/MV5BYjc3MzZjZjctN2JmMy00Mjc1LWI3YjgtNjQ3ZDYwNjAyODllXkEyXkFqcGdeQXVyNjc1MzY5NDU@._V1_SX300.jpg,Internet Movie Database,5.1/10,N/A,5.1,18,tt2368945,movie,N/A,N/A,N/A,N/A,True
Who Am I?,1998,PG-13,17 Jan 1998,108 min,"Action, Adventure, Comedy","Benny Chan, Jackie Chan","Jackie Chan, Susan Chan, Lee Reynolds","Jackie Chan, Michelle Ferre, Mirai Yamamoto","A Secret Agent loses his memory after falling from a crashing helicopter. He is then chased by several other agency operatives, but he has no idea why.","English, Cantonese, Dutch",Hong Kong,2 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BMjY1MzkxZWMtZTdlZC00OGYzLWE5MDktMzc0YjViNDg0MjEzXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_SX300.jpg,Internet Movie Database,6.8/10,N/A,6.8,"39,822",tt0127357,movie,02 Feb 1999,N/A,N/A,N/A,True
Who Am I?,1998,PG-13,17 Jan 1998,108 min,"Action, Adventure, Comedy","Benny Chan, Jackie Chan","Jackie Chan, Susan Chan, Lee Reynolds","Jackie Chan, Michelle Ferre, Mirai Yamamoto","A Secret Agent loses his memory after falling from a crashing helicopter. He is then chased by several other agency operatives, but he has no idea why.","English, Cantonese, Dutch",Hong Kong,2 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BMjY1MzkxZWMtZTdlZC00OGYzLWE5MDktMzc0YjViNDg0MjEzXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_SX300.jpg,Rotten Tomatoes,67%,N/A,6.8,"39,822",tt0127357,movie,02 Feb 1999,N/A,N/A,N/A,True
Twin Dragons,1992,PG-13,09 Apr 1999,104 min,"Action, Comedy","Ringo Lam, Hark Tsui","Barry Wong, Hark Tsui, Tung Cho 'Joe' Cheung","Jackie Chan, Maggie Cheung, Teddy Robin Kwan","Identical twins are separated at birth, one becoming a streetwise mechanic, and the other an acclaimed classical concert conductor. Finally meeting in adulthood, they each become mistaken for the other and entangled in each other'...",Cantonese,Hong Kong,1 nomination,https://m.media-amazon.com/images/M/MV5BZmRkMWE3MDgtNzY1ZS00YjRhLTk4M2ItZTcyMTQ4NGJkODc1L2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,Internet Movie Database,6.4/10,54,6.4,"11,808",tt0105399,movie,07 Sep 1999,"$8,359,717",N/A,N/A,True
Twin Dragons,1992,PG-13,09 Apr 1999,104 min,"Action, Comedy","Ringo Lam, Hark Tsui","Barry Wong, Hark Tsui, Tung Cho 'Joe' Cheung","Jackie Chan, Maggie Cheung, Teddy Robin Kwan","Identical twins are separated at birth, one becoming a streetwise mechanic, and the other an acclaimed classical concert conductor. Finally meeting in adulthood, they each become mistaken for the other and entangled in each other'...",Cantonese,Hong Kong,1 nomination,https://m.media-amazon.com/images/M/MV5BZmRkMWE3MDgtNzY1ZS00YjRhLTk4M2ItZTcyMTQ4NGJkODc1L2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,Rotten Tomatoes,44%,54,6.4,"11,808",tt0105399,movie,07 Sep 1999,"$8,359,717",N/A,N/A,True
Twin Dragons,1992,PG-13,09 Apr 1999,104 min,"Action, Comedy","Ringo Lam, Hark Tsui","Barry Wong, Hark Tsui, Tung Cho 'Joe' Cheung","Jackie Chan, Maggie Cheung, Teddy Robin Kwan","Identical twins are separated at birth, one becoming a streetwise mechanic, and the other an acclaimed classical concert conductor. Finally meeting in adulthood, they each become mistaken for the other and entangled in each other'...",Cantonese,Hong Kong,1 nomination,https://m.media-amazon.com/images/M/MV5BZmRkMWE3MDgtNzY1ZS00YjRhLTk4M2ItZTcyMTQ4NGJkODc1L2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,Metacritic,54/100,54,6.4,"11,808",tt0105399,movie,07 Sep 1999,"$8,359,717",N/A,N/A,True
Thunderbolt,1995,R,05 Aug 1995,110 min,"Action, Crime, Thriller",Gordon Chan,"Gordon Chan, Hing-Ka Chan, Paul Clay","Jackie Chan, Anita Yuen, Michael Wong","In order to release his kidnapped sister, sports car mechanic Chan Foh To (Jackie Chan) has to beat a supercriminal street racer.","Cantonese, English, Japanese",Hong Kong,2 nominations,https://m.media-amazon.com/images/M/MV5BNmU1NDZmMDQtZjkxOS00YTQzLTk5ZjgtZjQ2MTRjYjQ2NGNmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Internet Movie Database,6.3/10,N/A,6.3,"9,189",tt0114126,movie,03 May 2005,N/A,N/A,N/A,True
The Shootout,1992,N/A,27 Jun 1992,95 min,Action,Michael Mak,Edward Tang,"Aaron Kwok, Ching Wan Lau, Shu-Kei Law",An armored car with two million dollars worth of banknotes on board is hijacked at Hong Kong's international airport by a gang of four - three men and a girl. It is one of the best orchestrated heists in memory. Bombs and guns are...,Cantonese,Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BNDNlNmQyYTQtMDE3My00MmQzLThhYzYtMWM5MDFmODQxNjc5XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg,Internet Movie Database,5.5/10,N/A,5.5,50,tt0105797,movie,N/A,N/A,N/A,N/A,True
Tempting Heart,1999,N/A,23 Sep 1999,115 min,"Drama, Romance",Sylvia Chang,"Sylvia Chang, Cat Kwan","Takeshi Kaneshiro, Gigi Leung, Karen Mok","Cheryl is a Hong Kong-based film director who uses the story of her first love as the basis for her next screen project. As she tells her tale to a screenwriter, she relives memories from a more innocent time.",Cantonese,Hong Kong,2 wins & 13 nominations,https://m.media-amazon.com/images/M/MV5BNTY2M2E0YmItZjhkYS00ZmY1LTlkZmUtMTdjNDE0YmY2M2Y2XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_SX300.jpg,Internet Movie Database,7.1/10,N/A,7.1,673,tt0215240,movie,N/A,N/A,N/A,N/A,True
Story of Kennedy Town,1990,N/A,14 Dec 1990,93 min,"Crime, Drama",Wu Ma,Golden Way Creative Group,"Waise Lee, Mark Cheng, Aaron Kwok",N/A,Cantonese,Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BYmU5YzNkMjgtOTY3MC00ODRmLTkxZmEtNzIwYmVlZmJkNGM5XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg,Internet Movie Database,6.3/10,N/A,6.3,26,tt0100966,movie,N/A,N/A,N/A,N/A,True
Rush Hour,1998,PG-13,18 Sep 1998,98 min,"Action, Comedy, Crime",Brett Ratner,"Ross LaManna, Jim Kouf","Jackie Chan, Chris Tucker, Ken Leung","A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.","English, Cantonese, Mandarin",United States,6 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BYWM2NDZmYmYtNzlmZC00M2MyLWJmOGUtMjhiYmQ2OGU1YTE1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,7.0/10,60,7.0,"264,115",tt0120812,movie,22 May 2007,"$141,186,864",N/A,N/A,True
Rush Hour,1998,PG-13,18 Sep 1998,98 min,"Action, Comedy, Crime",Brett Ratner,"Ross LaManna, Jim Kouf","Jackie Chan, Chris Tucker, Ken Leung","A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.","English, Cantonese, Mandarin",United States,6 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BYWM2NDZmYmYtNzlmZC00M2MyLWJmOGUtMjhiYmQ2OGU1YTE1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Rotten Tomatoes,61%,60,7.0,"264,115",tt0120812,movie,22 May 2007,"$141,186,864",N/A,N/A,True
Rush Hour,1998,PG-13,18 Sep 1998,98 min,"Action, Comedy, Crime",Brett Ratner,"Ross LaManna, Jim Kouf","Jackie Chan, Chris Tucker, Ken Leung","A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.","English, Cantonese, Mandarin",United States,6 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BYWM2NDZmYmYtNzlmZC00M2MyLWJmOGUtMjhiYmQ2OGU1YTE1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Metacritic,60/100,60,7.0,"264,115",tt0120812,movie,22 May 2007,"$141,186,864",N/A,N/A,True
Rumble in the Bronx,1995,R,23 Feb 1996,87 min,"Action, Comedy, Crime",Stanley Tong,"Edward Tang, Fibe Ma","Jackie Chan, Anita Mui, Françoise Yip",A young man visiting and helping his uncle in New York City finds himself forced to fight a street gang and the mob with his martial art skills.,"Cantonese, English",Hong Kong,2 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BZDMzNzVkMTAtZjRlYi00NmM3LWJmY2UtZjU0MGMxODg5MDg1L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Internet Movie Database,6.7/10,61,6.7,"42,279",tt0113326,movie,23 May 2000,"$32,392,047",N/A,N/A,True
Rumble in the Bronx,1995,R,23 Feb 1996,87 min,"Action, Comedy, Crime",Stanley Tong,"Edward Tang, Fibe Ma","Jackie Chan, Anita Mui, Françoise Yip",A young man visiting and helping his uncle in New York City finds himself forced to fight a street gang and the mob with his martial art skills.,"Cantonese, English",Hong Kong,2 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BZDMzNzVkMTAtZjRlYi00NmM3LWJmY2UtZjU0MGMxODg5MDg1L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Rotten Tomatoes,80%,61,6.7,"42,279",tt0113326,movie,23 May 2000,"$32,392,047",N/A,N/A,True
Rumble in the Bronx,1995,R,23 Feb 1996,87 min,"Action, Comedy, Crime",Stanley Tong,"Edward Tang, Fibe Ma","Jackie Chan, Anita Mui, Françoise Yip",A young man visiting and helping his uncle in New York City finds himself forced to fight a street gang and the mob with his martial art skills.,"Cantonese, English",Hong Kong,2 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BZDMzNzVkMTAtZjRlYi00NmM3LWJmY2UtZjU0MGMxODg5MDg1L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Metacritic,61/100,61,6.7,"42,279",tt0113326,movie,23 May 2000,"$32,392,047",N/A,N/A,True
Mulan,1998,G,19 Jun 1998,88 min,"Animation, Adventure, Comedy","Tony Bancroft, Barry Cook","Robert D. San Souci, Rita Hsiao, Chris Sanders","Ming-Na Wen, Eddie Murphy, BD Wong","To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.","English, Mandarin",United States,Nominated for 1 Oscar. 17 wins & 21 nominations total,https://m.media-amazon.com/images/M/MV5BODkxNGQ1NWYtNzg0Ny00Yjg3LThmZTItMjE2YjhmZTQ0ODY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,7.6/10,71,7.6,"281,602",tt0120762,movie,26 Oct 2004,"$120,620,254",N/A,N/A,True
Mulan,1998,G,19 Jun 1998,88 min,"Animation, Adventure, Comedy","Tony Bancroft, Barry Cook","Robert D. San Souci, Rita Hsiao, Chris Sanders","Ming-Na Wen, Eddie Murphy, BD Wong","To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.","English, Mandarin",United States,Nominated for 1 Oscar. 17 wins & 21 nominations total,https://m.media-amazon.com/images/M/MV5BODkxNGQ1NWYtNzg0Ny00Yjg3LThmZTItMjE2YjhmZTQ0ODY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Rotten Tomatoes,85%,71,7.6,"281,602",tt0120762,movie,26 Oct 2004,"$120,620,254",N/A,N/A,True
Mulan,1998,G,19 Jun 1998,88 min,"Animation, Adventure, Comedy","Tony Bancroft, Barry Cook","Robert D. San Souci, Rita Hsiao, Chris Sanders","Ming-Na Wen, Eddie Murphy, BD Wong","To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.","English, Mandarin",United States,Nominated for 1 Oscar. 17 wins & 21 nominations total,https://m.media-amazon.com/images/M/MV5BODkxNGQ1NWYtNzg0Ny00Yjg3LThmZTItMjE2YjhmZTQ0ODY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Metacritic,71/100,71,7.6,"281,602",tt0120762,movie,26 Oct 2004,"$120,620,254",N/A,N/A,True
Mr. Nice Guy,1997,PG-13,20 Mar 1998,88 min,"Action, Adventure, Comedy",Sammo Kam-Bo Hung,"Fibe Ma, Edward Tang","Jackie Chan, Richard Norton, Miki Lee","A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry, and is now being chased by gangs who are trying to get the video tape.","English, Cantonese, Mandarin",Hong Kong,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BZjE2NWEwOWYtZDAzNy00ZGQxLTljMmMtMDU0ZjNiNWUzYmZiXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg,Internet Movie Database,6.2/10,N/A,6.2,"27,114",tt0117786,movie,11 Aug 1998,"$12,716,953",N/A,N/A,True
Mr. Nice Guy,1997,PG-13,20 Mar 1998,88 min,"Action, Adventure, Comedy",Sammo Kam-Bo Hung,"Fibe Ma, Edward Tang","Jackie Chan, Richard Norton, Miki Lee","A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry, and is now being chased by gangs who are trying to get the video tape.","English, Cantonese, Mandarin",Hong Kong,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BZjE2NWEwOWYtZDAzNy00ZGQxLTljMmMtMDU0ZjNiNWUzYmZiXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg,Rotten Tomatoes,43%,N/A,6.2,"27,114",tt0117786,movie,11 Aug 1998,"$12,716,953",N/A,N/A,True
Martin,1976,R,05 Jul 1978,95 min,"Drama, Horror",George A. Romero,George A. Romero,"John Amplas, Lincoln Maazel, Christine Forrest","A young man, who believes himself to be a vampire, goes to live with his elderly and hostile cousin in a small Pennsylvania town where he tries to redeem his blood-craving urges.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BOTg0MWYyOTAtYWNhOS00NWQ1LWEwYTMtN2VhMmU0ZmY3NWZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,7.0/10,68,7.0,"11,104",tt0077914,movie,09 Nov 2004,N/A,N/A,N/A,True
Martin,1976,R,05 Jul 1978,95 min,"Drama, Horror",George A. Romero,George A. Romero,"John Amplas, Lincoln Maazel, Christine Forrest","A young man, who believes himself to be a vampire, goes to live with his elderly and hostile cousin in a small Pennsylvania town where he tries to redeem his blood-craving urges.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BOTg0MWYyOTAtYWNhOS00NWQ1LWEwYTMtN2VhMmU0ZmY3NWZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Rotten Tomatoes,91%,68,7.0,"11,104",tt0077914,movie,09 Nov 2004,N/A,N/A,N/A,True
Martin,1976,R,05 Jul 1978,95 min,"Drama, Horror",George A. Romero,George A. Romero,"John Amplas, Lincoln Maazel, Christine Forrest","A young man, who believes himself to be a vampire, goes to live with his elderly and hostile cousin in a small Pennsylvania town where he tries to redeem his blood-craving urges.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BOTg0MWYyOTAtYWNhOS00NWQ1LWEwYTMtN2VhMmU0ZmY3NWZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Metacritic,68/100,68,7.0,"11,104",tt0077914,movie,09 Nov 2004,N/A,N/A,N/A,True
King of Comedy,1999,N/A,13 Feb 1999,89 min,"Comedy, Drama, Romance","Stephen Chow, Lik-Chi Lee","Stephen Chow, Erica Li, Kan-Cheung Tsang","Stephen Chow, Karen Mok, Cecilia Cheung","A bar girl hires a struggling actor to give her acting lessons so that she can feign a greater interest in her customers. The longer they work together, the more they find they have in common.",Cantonese,Hong Kong,1 nomination,https://m.media-amazon.com/images/M/MV5BYjg4NWNjYWItZTQzOS00MzE2LWE4MjEtOTU1NjIxNTBjMDY3XkEyXkFqcGdeQXVyOTMzMDk1NTY@._V1_SX300.jpg,Internet Movie Database,7.2/10,N/A,7.2,"7,188",tt0188766,movie,04 Apr 2017,N/A,N/A,N/A,True
The Godfather,1972,R,24 Mar 1972,175 min,"Crime, Drama",Francis Ford Coppola,"Mario Puzo, Francis Ford Coppola","Marlon Brando, Al Pacino, James Caan",The aging patriarch of an organized crime dynasty in postwar New York City transfers control of his clandestine empire to his reluctant youngest son.,"English, Italian, Latin",United States,Won 3 Oscars. 31 wins & 30 nominations total,https://m.media-amazon.com/images/M/MV5BM2MyNjYxNmUtYTAwNi00MTYxLWJmNWYtYzZlODY3ZTk3OTFlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Internet Movie Database,9.2/10,100,9.2,"1,811,155",tt0068646,movie,11 May 2004,"$136,381,073",N/A,N/A,True
The Godfather,1972,R,24 Mar 1972,175 min,"Crime, Drama",Francis Ford Coppola,"Mario Puzo, Francis Ford Coppola","Marlon Brando, Al Pacino, James Caan",The aging patriarch of an organized crime dynasty in postwar New York City transfers control of his clandestine empire to his reluctant youngest son.,"English, Italian, Latin",United States,Won 3 Oscars. 31 wins & 30 nominations total,https://m.media-amazon.com/images/M/MV5BM2MyNjYxNmUtYTAwNi00MTYxLWJmNWYtYzZlODY3ZTk3OTFlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Rotten Tomatoes,97%,100,9.2,"1,811,155",tt0068646,movie,11 May 2004,"$136,381,073",N/A,N/A,True
